tx_id,sender_id,receiver_id,amount,currency,status,timestamp
bd0ae3f5d2c34385a2751cb50ea2eeba,USR_24033,USR_21636,"1603,35",RUB,FAILED,
e4a7f91f8310449f8d8180f6eb3736c6,  USR_26277	 ,USR_49649,"2151,14",USD,REJECTED,
cfacb99c16214506b1bbde2ddb490c84,USR_768,USR_20365,"3577,65",RUB,SUCCESS,1778498714
75d4445efb6f459aa399769a1ea89fd6,USR_35161,USR_38136,"4148,57",USD,SUCCESS,1778152936
fa03076a23294cd1911cd0f02bd75986,USR_3652,USR_25984,"32,26",USDT,,1777352750
e0407c06ae574480b56f0df4c5802d39,USR_30743,USR_40257,"3518,93",USD,FAILED,1777973347
a8d5b669570c46d6a2d9451fcc5ef07d,USR_22298,USR_21855,"2501,44",KZT,FAILED,1777677236
e1df738f65f34485a42b40f726b5be35,USR_9284,USR_1527,"4237,92",KZT,PENDING,1779480329
b658ea0ec1d34418aadc0cbef8c1ea54,USR_46820,USR_17071,"210,17",KZT,REJECTED,1778886131
770c9225d25d441aba96fbc67e733bd6,USR_39994,USR_9180,"4364,9",KZT,SUCCESS,1778842598
d2dd01882d0f482498cfff3d52e06037,USR_11721,USR_37180,"3104,45",KZT,REJECTED,
93326a310c8d4181bf84e5d14cb57f9c,USR_19185,USR_4168,"531,61",KZT,SUCCESS,1778222826
8228b24fee044fcb9c56fe8561ca05a5,USR_29973,USR_39727,"1303,81",USD,REJECTED,1779238687
42f6c69b4ef54403a2db5369144933b8,USR_14412,USR_16469,"3281,43",KZT,SUCCESS,1778831211
8d5da700b1a7462da6a6fc2f4471d5cf,USR_32611,USR_3140,"2353,78",USDT,FAILED,1778383007
e7eb279c7d904d588d7d0d03d36d0a16,  USR_31881	 ,USR_12857,"1702,44",RUB,SUCCESS,1778553023
d7b455df5ae04155b1b7bb8507b008b3,USR_45711,USR_36551,"1692,92",KZT,REJECTED,1777829618
db0466e3f1fd45c696bbe3d12e72e7e7,USR_771,USR_570,"2439,94",USD,REJECTED,1778088377
0dc806577a2144aebe6aa593cf3c2e26,USR_42114,USR_38976,"196,19",USD,,1777693709
593bd1455a2343459083310652ee5d99,USR_33909,USR_37204,"3519,72",EUR,,1778938713
7cf3cacd0b474eff8131ffea44bfa550,USR_21758,USR_21087,"3360,64",KZT,SUCCESS,1778544649
7190c3f6a598476898a4a2b3b6af23cd,USR_44759,USR_39553,"2815,19",KZT,FAILED,1779382412
811a3141f67c4bae96650f08b8fd7954,USR_46506,USR_10382,"3584,82",RUB,FAILED,1778664906
506861712184435eb5972df815389bfa,USR_37319,USR_44322,"4470,19",USDT,SUCCESS,1778189067
bc216fa948d24d17986f91025e544868,USR_22800,USR_44870,"2571,0",USD,SUCCESS,1777415505
a81fb87274df4e0783122887b6ea971b,USR_27054,USR_41181,"2112,25",USD,SUCCESS,1778395767
7a1a8f9f93aa409b98a27eed58d59ac4,USR_33098,USR_11652,"745,8",RUB,FAILED,1778367322
008816ffa9e4423faeb36ac15ca875c5,USR_14086,USR_45691,"928,35",USDT,SUCCESS,1777673080
b1f878706d894cb9b935dd25727ae45d,USR_4071,USR_8472,"1888,59",RUB,SUCCESS,
d9bf6f0eb5804730b30faf6c4f553af0,USR_10096,USR_11790,"1013,62",USD,SUCCESS,1777715519
22a08beab9c54428b76bd00a0079ff94,USR_40555,USR_48202,"2281,28",RUB,N/A,1778188452
259b0c97067241f2b156cc134d86854a,USR_33459,USR_34788,"3533,04",EUR,SUCCESS,1778162699
ed4bcda7ae964b1fbf4b55fb0a14070b,USR_22569,USR_28470,"2381,74",KZT,NULL,1778409411
80208bd993914bc0a6e6b304149d2538,  USR_17838	 ,USR_22973,"2877,87",RUB,PENDING,1778582057
baef5fc39f394ee7ba775c30e60dc27e,USR_40589,USR_38766,"3784,35",RUB,REJECTED,1778746231
e12185fbff1343089dc80bdae0986118,USR_49353,USR_21520,"2509,61",EUR,SUCCESS,1778668235
342fd2d96b14465b8cf6d1dfe802321b,USR_47079,USR_22425,"2754,55",RUB,SUCCESS,1779146889
2151c25dca114815a6667ca7308455ff,  USR_43225	 ,USR_41716,"2505,59",RUB,FAILED,1779361910
8799da7d29024009ad1ffd562d9aef6a,USR_36692,USR_33930,"3964,3",USD,SUCCESS,1778988861
b5d7b68dcde84ed4ae4070dc339469f1,USR_24330,USR_26935,"1749,09",USDT,SUCCESS,1779396444
0b6bb9b4808a48e699eef8e5c86990a7,USR_48111,USR_10713,"3822,27",RUB,N/A,1777488499
b9242b04bf6a449c9e3c6aa92cfda607,USR_24648,USR_14474,"3168,44",EUR,N/A,1777872792
4af9c91ed0f446118647382a037af253,USR_22578,USR_48801,"1050,13",EUR,FAILED,1778558499
23b666a0b3654d5f85a5e260b785d9a9,USR_4152,USR_19618,"3750,84",RUB,PENDING,1778605068
23f69865d9e44714ba775bea92100a62,USR_47028,USR_40314,"3104,36",USDT,FAILED,1777005357
c3e2ccee5c23415e9deeb3a1b4fbc993,USR_19883,USR_1358,"965,35",USDT,NULL,1777120670
1bffa14a2f71479cb9ce0b10d0584361,USR_34544,USR_15474,"4222,46",USDT,FAILED,1779169749
8b9cdb97058542adbfbaae9fc9c5c6d9,USR_30675,USR_26023,"1408,1",USDT,SUCCESS,1777684350
851e42e5dd064f4ebe705e0f2748c392,  USR_45489	 ,USR_3318,"4164,88",KZT,N/A,1778746697
22c28ad39474438a9a62a4de7aa85e4a,USR_40595,USR_13660,"2759,71",KZT,SUCCESS,1778909244
91772a2a56a2497ba10254601f579735,USR_44328,USR_2658,"87,29",KZT,SUCCESS,1779461891
d9e4ba1e9ed049b0ba2182a1ff22899d,USR_4282,USR_15190,"3884,55",USDT,,1777022389
9c5160a0673f4850b89e4e7f9daea89a,USR_15057,USR_3137,"3514,63",USDT,REJECTED,1777534086
f1d1b21dbe0941818cdad5d8f906cda9,  USR_48113	 ,USR_21369,"3316,8",RUB,NULL,1777516089
f3eb6efe110c4f3dbbb0025d179e5be5,USR_39359,USR_22081,"1042,65",KZT,PENDING,1777771859
13dcb762974d4691a548107368bb1d25,USR_49965,USR_33211,"1709,1",RUB,SUCCESS,1777613740
06ba1c62981347668343b3ed534679f3,USR_3837,USR_28651,"868,96",KZT,PENDING,1778074167
d21a3acb555c4740aaaec028a18aa544,USR_47311,USR_31716,"174,9",KZT,SUCCESS,1777152679
caf95e741a6245dd8ca6d4f9dbe295ea,USR_23308,USR_48102,"3435,91",USDT,FAILED,1778425329
bd371106cd014a468de4b808257398d0,USR_41895,USR_37197,"2896,42",USD,SUCCESS,1779373887
08bd20e785da4de79671505cc6b9a595,USR_8446,USR_11391,"4818,71",RUB,REJECTED,
74820f6c90f942c586c9fe4115717a4e,USR_25081,USR_32920,"1474,07",USD,REJECTED,1777337733
80b1f7fa05f149619a3b5d5f659b2c17,USR_21618,USR_6465,"829,05",KZT,PENDING,
e7ef077e7a074bc2869eac3b8ffab196,USR_10620,USR_2901,"3218,63",KZT,,1777130096
5eda161393d24081a949846b6b97a12d,USR_14761,USR_9285,"3471,85",KZT,SUCCESS,1777153398
55294bbcd9f84ef6a059ad49bad3f01a,USR_30464,USR_47343,"648,08",USD,SUCCESS,1777837658
94e1862d37284762a153e128d4fb6389,USR_32313,USR_28293,"4254,01",USD,FAILED,1777302736
31265e3337894256bd82d7f7b4f3a5bf,USR_21066,USR_7185,"293,28",USDT,FAILED,1778369063
1a48b0de43674d07a2bab8ed2a3d63a4,USR_23172,USR_1148,"4698,6",KZT,SUCCESS,1777218030
414a29412d054ce4945a331f1bfa0701,USR_41309,USR_34272,"3055,56",RUB,,1778344535
ee0880542fd24d05bd563d78977b742b,USR_10024,USR_2600,"4492,88",RUB,REJECTED,1779167311
bd16e6fa3c09401d9afea7c4182e8760,USR_27943,USR_16360,"1737,56",KZT,REJECTED,1779507747
0c0db2a14cec4efba3aec7d60cd92eba,USR_21954,USR_40985,"3883,14",EUR,SUCCESS,1778915340
5b34cf14938549e1810399aeffbb46fb,USR_429,USR_27865,"3830,21",USD,FAILED,1779041735
aae665e0f85349e09274e24530491990,USR_28430,USR_34229,"1481,16",KZT,PENDING,1778931262
7cd577d05a9f4da3884d6f1c1e6447ca,USR_8264,USR_45113,"225,96",USDT,SUCCESS,1777463930
8b0233ec6c604d94846ce05544a97583,USR_28682,USR_44199,"4368,19",USD,REJECTED,1778560004
fff6484c86694cac9c7fe7899d925d3f,USR_44779,USR_43005,"365,13",RUB,FAILED,1778448255
1088515b79234c8f80246c6c7c1b843e,USR_13847,USR_36608,"392,48",EUR,REJECTED,1778271679
84f20aa900914947babef7df828d0f1a,  USR_27847	 ,USR_41031,"1632,18",EUR,SUCCESS,1777077331
da726935b1d8491399e901047549c553,USR_12542,USR_10590,"3927,36",KZT,SUCCESS,
62f7d29bb8cd441e8cedc534c468d9f5,USR_44806,USR_38690,"4703,01",KZT,SUCCESS,1778941355
240a68ee3f0447ee911e809c655325f0,USR_1651,USR_9480,"4042,21",USD,PENDING,1778069925
a8ba9c117d5d487c9555bf0688e700dc,USR_38298,USR_13532,"2576,57",RUB,SUCCESS,1779221827
b3fd1e9211a0434ead77d73810a20d2e,USR_2162,USR_39009,"691,78",RUB,SUCCESS,1779319878
ec0a9725d97041a9bb09dcc6547c2e31,USR_29070,USR_3516,"3759,34",EUR,NULL,1778035206
05cff4e31cfb4442b85a360f35214abf,USR_10464,USR_16745,"1275,45",KZT,REJECTED,1778385612
0edbfb970ca248569e95acd154802afe,USR_14319,USR_2869,"155,73",RUB,SUCCESS,1777198995
3c7f0f639fab49429768e4a884b143fc,USR_26315,USR_49021,"713,08",KZT,REJECTED,1777945204
45a7c4658fa346e3bf3a2929b736bca5,USR_14248,USR_28935,"2440,27",EUR,SUCCESS,1778154186
3f16adae16f74032a244da1748eb729c,  USR_15119	 ,USR_39950,"2523,49",USDT,SUCCESS,1777429161
e26687bad2c042849c882d02a44b9049,USR_19361,USR_25352,"1611,31",USDT,NULL,1777133123
7d88f222970e45bb887db4cc4131e205,USR_33336,USR_31082,"3216,94",USD,PENDING,1778763540
1f6a576fd38f4ed8a6613c42edb6a91d,USR_11257,USR_42136,"4850,78",USDT,FAILED,1777635187
6290296b95d24c6c8e7d72b77d837bb2,USR_48044,USR_577,"4754,02",RUB,SUCCESS,1778120109
c7c8920d6213406ca49e09877870b267,USR_1341,USR_18204,"371,02",USD,SUCCESS,1777633843
9f5926d378cb4ee1a1779945198b3b4b,  USR_26235	 ,USR_11279,"3226,54",USD,REJECTED,1778660240
5626cdb46ad0402aac1ee5c824f3ec63,USR_29228,USR_47480,"1955,03",KZT,SUCCESS,1777463081
09cda2d59ae94ccaaaa05d029e614a2a,USR_16579,USR_21636,"616,44",USDT,NULL,1778538632
01e7d93acbfe4515a6d26d44f35f8a70,USR_16851,USR_46590,"2419,99",USD,REJECTED,1777245185
fba5c98c48ea43af8b12a57fff824717,USR_29975,USR_14891,"4958,43",RUB,SUCCESS,1777638814
e090ad6a9df64e3ca46571d22f4fef80,USR_38456,USR_4240,"1244,71",USDT,REJECTED,1777808857
8a353ba75c584624a494284829a19264,USR_22892,USR_19399,"2082,78",USD,SUCCESS,1779347763
36ba30f2c86f4d83ae378fbe0cdfbca6,USR_40964,USR_4131,"2629,53",USDT,SUCCESS,1777605706
cbedb6d63cd34e619eccc5d68109f0c5,USR_13881,USR_18541,"3525,53",RUB,PENDING,1777602209
d9822e31a7b543838d60ddc0b083d9ae,USR_3895,USR_43234,"3946,7",USD,SUCCESS,1777444159
7c73eec8790046f9ab3de641cd178b04,USR_3948,USR_5457,"3521,44",RUB,PENDING,1777434555
ff691dd6caa3444ab3c9afdd842253f2,USR_2068,USR_1794,"3476,53",USDT,SUCCESS,1778795877
84e2f6455a1f400c8999240802716eb2,USR_3979,USR_20412,"3821,72",RUB,REJECTED,1777057196
2a6051c901dc4c678d98ad394da0f12b,USR_14145,USR_1921,"4060,14",RUB,SUCCESS,1777433976
6ea26f5931e04df5b6d538f75831cbc1,USR_27376,USR_20444,"3797,19",USD,SUCCESS,1778628142
2e84caae0fe04b6fbe1cd836f2b127cc,USR_1424,USR_40953,"3652,64",USDT,PENDING,
1cb4b7df4b554fb7832b88d99cdcdd4f,USR_39702,USR_15428,"3049,64",KZT,FAILED,1777422846
cd09de5e24a74594be4d116e09b5c535,USR_29312,USR_9918,"809,64",KZT,SUCCESS,1778241648
7d1c0a7b3c8e44eb98dc82d62bd442a5,USR_8832,USR_7774,"1586,54",RUB,SUCCESS,1777990336
d60babc727e74c03860a6aa44e04f76b,USR_18589,USR_14553,"1679,63",USDT,SUCCESS,1777339719
62772e1b5f124d699121b71764ca0e3c,USR_41054,USR_19740,"1589,82",EUR,PENDING,1777376933
20aafee3e3ed4bfab9d6c627017b52ee,USR_12945,USR_30783,"3560,44",KZT,SUCCESS,
19b44a4aa0c44b888154ee37794b5b17,  USR_6536	 ,USR_14093,"1494,05",KZT,REJECTED,1778166183
d8701b7449bb4350adf0bee51ccdadcb,USR_25913,USR_7727,"2066,64",RUB,PENDING,1777084618
37f3dd9efb4a4e6da9493c8e36bea16e,USR_5081,USR_35371,"4355,63",USD,REJECTED,1778279493
a179592ba24e4119a197b02c1e11f3d1,USR_6701,USR_39998,"2399,01",USD,SUCCESS,1777351397
6a81b5e916324c91895c23122a649e7b,USR_9656,USR_45207,"4130,44",USDT,SUCCESS,1777596862
c9d6e67baee14bdebf01a133d0cfc12e,USR_22235,USR_9958,"3420,07",EUR,SUCCESS,1777134064
7515114e33fe44df9733ee0f227016a7,USR_45163,USR_31157,"1425,1",EUR,SUCCESS,1777198538
9a8e77520def40ba901e78939c6b85bd,USR_32665,USR_38637,"2529,05",EUR,REJECTED,1779454363
f661337191414bae9f33cbc33d50f85d,USR_29609,USR_6194,"4473,94",USDT,FAILED,1778483134
abdd5e56e6d84688b6b06bff3c5768bc,USR_45576,USR_25459,"4644,71",KZT,SUCCESS,1778209268
1c00393665504152b39e1f46e44b7869,USR_37531,USR_18623,"583,57",USDT,SUCCESS,1777187359
d19001c07e424d2ebabcbb3327625059,USR_26124,USR_44023,"1633,21",RUB,SUCCESS,1778211168
14c3a3290bb34b85b2360a456573a9d6,USR_38287,USR_20965,"4375,25",USD,SUCCESS,1778731221
f00cc6e017704054938437b54de3b04c,USR_27747,USR_30709,"781,58",USD,SUCCESS,1778350602
2df9bbad7c124c8bb829cef8553b255a,USR_38011,USR_15960,"4923,49",USD,,1779055541
f5f823598fc24c21bb6596e63c85883c,USR_22015,USR_26621,"2243,25",KZT,REJECTED,1777779426
bcdafe05886447a8a84f059901892c35,USR_12865,USR_20884,"4231,76",RUB,SUCCESS,1777871892
43b48bc15b204b87b62211c763100fe8,USR_48555,USR_1180,"4789,98",KZT,REJECTED,1777945115
83062058b69046c4927e98a9806a671f,  USR_24760	 ,USR_1901,"1748,69",USDT,N/A,1778848788
f73d75b144974b6e9163550938013214,USR_30136,USR_17949,"4869,59",KZT,SUCCESS,
d71bda0da6e1409ba2cfba32434e0be1,USR_38488,USR_212,"1135,38",RUB,SUCCESS,1778652745
79bdde57b93c4090964a7b8b1b1c82bc,  USR_36523	 ,USR_17317,"310,25",USDT,PENDING,1778606586
f912258c44af44f988f0ae976e82f2e8,USR_27572,USR_14504,"4327,96",RUB,PENDING,1777130992
0bf1d2e1bd5246c6a9d223f885539ec0,USR_46251,USR_34670,"1905,54",KZT,SUCCESS,1779455402
056f707662cf425ab7d6658b08e7b8c3,USR_38624,USR_40494,"1845,34",USDT,SUCCESS,1779238374
0cac2e26e31a4c1da1712de6c8bc0195,USR_10095,USR_19873,"4582,66",EUR,FAILED,1778069395
318d8ce41cb34b6abc907a7939a45795,USR_33067,USR_7859,"4398,59",USD,REJECTED,1778287596
a2f2bc69d04c461ebd4fe5e418c7578d,USR_32529,USR_23514,"3037,03",USD,,1777674983
241b5435b8f14bc5bb70bc7c00fc4b85,  USR_38135	 ,USR_28836,"3778,02",KZT,REJECTED,1777111975
de46a196aa494b41aa5e08e701718168,USR_35267,USR_21792,"4309,61",USDT,FAILED,1777622880
6650315a32564eeda23c9fac064653bc,USR_3596,USR_44000,"3919,46",USD,SUCCESS,1779203133
5b072fe29c834e7fbef5d071672cc736,USR_22895,USR_44515,"2820,51",USD,FAILED,1777985112
8fedab680236427fb9325a61f2d8590d,USR_22259,USR_36388,"3682,71",USDT,FAILED,1778906391
a04314c128114480a4a8b8e4bf75ce89,USR_9945,USR_26947,"1885,98",EUR,SUCCESS,1779061596
57765fcb561b4648a966a620844c40ff,USR_32246,USR_35396,"2790,38",KZT,REJECTED,1777715613
161a691246764b77a1cc218b105c57d4,USR_27429,USR_30901,"2671,77",RUB,REJECTED,1777241966
f955b07dd61c427583f74ba7708b24e2,USR_40316,USR_26615,"1375,6",USDT,SUCCESS,1779504168
ce35340358004d4babb7932a486361b0,  USR_17185	 ,USR_42110,"3141,76",USD,NULL,1779213026
4336dddc7a004fcab2a73f8011792b97,USR_14905,USR_21317,"3923,03",USD,SUCCESS,1778350304
d1f7d8ca827d468095c8d9a5e4e84061,USR_48193,USR_28449,"1899,06",USD,SUCCESS,1778015655
7e75ac832644464a9e3f6a6f295a0287,USR_19616,USR_24740,"3296,31",KZT,N/A,1777457196
4678e680d37b419c89143da17be407e1,USR_14768,USR_46817,"158,01",EUR,FAILED,1778683385
e6eb122f43a943c3b61b6690f18df877,USR_7343,USR_10132,"4677,03",KZT,NULL,1778901383
48a6129f827147669526edbeb1597be3,USR_42668,USR_37075,"3151,47",USD,REJECTED,1779127530
8fe2a7ed870945dba8f504055ada86b4,USR_45957,USR_17949,"4091,43",KZT,PENDING,1778349500
8744ecaab8464cf68a31332662a4eebc,USR_17604,USR_7730,"3765,86",RUB,PENDING,1777056003
559af6a0ae694b708b6c091237ff5e40,USR_27392,USR_7182,"640,03",USDT,SUCCESS,1778801542
0886c11fcc784c8cbba8aacafcdc2248,USR_45180,USR_20875,"4512,76",RUB,FAILED,1777880523
831bbd6c43be4ae8a83bc03779d11cd1,USR_33354,USR_37905,"2468,22",EUR,REJECTED,1777131536
e61f8471f8b4455a913223a2e43a66e9,USR_903,USR_14178,"2277,74",USD,,1777224923
754fb802309d4293b81e0b78ce5fb766,USR_33558,USR_35300,"1181,65",KZT,FAILED,1777499266
28c1865415254325b7e3193df67aa2bc,USR_37139,USR_45871,"3832,14",USD,PENDING,1777856736
17944dad6ec14cd0bad014fa6b417f6e,USR_38064,USR_11620,"1729,39",USDT,SUCCESS,1779191611
d64190e107504ee3ba2c3d0dd0d0f897,USR_21889,USR_15246,"4937,18",EUR,FAILED,1778106638
7e3cefa4ed694d248d204110d2ec5a53,USR_17239,USR_24065,"3849,14",USD,REJECTED,1778834673
eeafc75ce86146ecb1814b7a25bbf17f,USR_27808,USR_29774,"4099,83",KZT,SUCCESS,1777318285
4ca958e55a9c4e5a8f54d78d4c7efa72,USR_38655,USR_42165,"1891,32",USD,SUCCESS,1778892294
5298b1aca9fa4e888d12c42a8139ff79,USR_49136,USR_26744,"2030,91",RUB,SUCCESS,1777429314
e3de45d06c53483098997c9aba16a81e,USR_6512,USR_20398,"2281,35",KZT,SUCCESS,1777473905
3a6105a1fd9b4933a1ad77899e03384a,USR_32522,USR_46756,"3556,48",USD,SUCCESS,1779040751
513ed9ca16b945298780f0c15476f819,USR_40636,USR_23486,"2672,12",KZT,SUCCESS,1778217838
b38208cfed004e6f86fa6c1e476b4297,USR_8224,USR_32330,"2677,54",USDT,REJECTED,1778224265
32e02e5855e64351a0cf7898dbc0048b,USR_25511,USR_47103,"4846,18",KZT,PENDING,
5cdc3ca35956432d8b9d9df53496218c,USR_11630,USR_1078,"995,91",EUR,SUCCESS,1779124563
0fd6b28512cd456397e37b4805f3dd33,USR_46919,USR_31499,"4779,79",EUR,N/A,1778379678
e965806f88a24f1e8e2a5f66f8cb7334,  USR_8511	 ,USR_2042,"3018,8",USDT,FAILED,
0d9ff62338f24159bcbe28dca790c0cc,USR_44828,USR_34431,"1291,4",EUR,SUCCESS,1777115869
726fbc8bd82f491886c4c36c76ce5585,USR_49514,USR_38737,"1433,99",EUR,SUCCESS,1777269249
55bad0af99424dc4a5a115ae04f93380,USR_42352,USR_15148,"651,05",USD,FAILED,1779330147
420b76b896c442b19801faaa5f4734cc,USR_2443,USR_31509,"3339,42",USDT,FAILED,1778859309
fccefaa1411440a9a9c01004077dca1e,USR_21645,USR_24061,"4360,59",USDT,FAILED,1777584286
0874015383bd444d9820925cc11c08d6,  USR_6442	 ,USR_1234,"2882,23",KZT,REJECTED,
53f71a9e7b0e4586a78b06931f2221b4,USR_32600,USR_44467,"4078,21",USD,SUCCESS,1777800385
cb6b8c7fa57742479f596cefc3172d46,USR_6811,USR_38456,"3714,46",EUR,PENDING,1777204836
788a95aae14f45888abac00b3b7689bb,USR_30733,USR_31428,"2784,45",KZT,,1779149163
ce7bbc2d44b1425ba7f2cf19a9460966,USR_7923,USR_39809,"3773,65",RUB,FAILED,1777333018
294e1b876db846ee979b412b984ef6cc,USR_11994,USR_11554,"3774,09",EUR,SUCCESS,1778169684
c126e8cf24434444b6825af483b2b061,USR_10298,USR_22039,"2460,23",RUB,SUCCESS,1778038876
ea88ba9a36ed4f5db23ac3598cf91bfb,USR_32470,USR_21533,"942,34",RUB,SUCCESS,1778789250
57d84c11256a4072ae83f4eb65c29932,USR_41682,USR_44165,"82,3",USDT,PENDING,
1cb082cb14d54a498fe5674e40779a4a,USR_12603,USR_31216,"721,07",EUR,PENDING,1778573081
9429a060d7424c94970a9fce934ccd36,USR_29729,USR_1253,"2686,18",KZT,SUCCESS,1776965451
e731c5a72043484dbc5092b4878f0769,USR_26160,USR_8211,"3764,4",USDT,FAILED,1779332166
ba84169a0d7e46b48e34fc86b133af87,USR_26862,USR_43631,"3560,53",USD,SUCCESS,
a6318714d5c74f688678267d4f6a7765,USR_35761,USR_12071,"1804,04",USDT,SUCCESS,1777227767
b9c09c4bab984ecfbb0bd4afa9fb3c6c,  USR_35666	 ,USR_17198,"3950,47",USDT,SUCCESS,1779190592
1779157c2ab04da2b9ba44d303c9678d,USR_7453,USR_14610,"1791,05",USDT,REJECTED,1778882529
af5dab7162ad49b38bb77a9baf0802b4,USR_3123,USR_44407,"4798,47",RUB,PENDING,1777641435
80d6d6f7b983455ebd2d6b39638e5cae,USR_42018,USR_11797,"2496,04",RUB,REJECTED,1778463825
a7eee3bdabeb4b259466595136df9ee5,USR_32187,USR_22768,"3193,5",USD,NULL,1778076977
81727e891643432288fdb9045cc61680,USR_20134,USR_33209,"2844,22",RUB,REJECTED,1777106178
76949a0de67447bab9b3975e0ea61600,USR_23754,USR_37237,"3727,7",KZT,PENDING,1779474125
3962532ce54b48a795d245e1318d399f,USR_33395,USR_37763,"2106,13",RUB,FAILED,1778643407
8ddad2b215f54c33909dd724a00cc236,USR_39449,USR_6322,"3896,55",USDT,FAILED,1777931926
41f5f39d7ac0470ab7706637c08f9bf6,USR_10016,USR_26443,"1523,42",KZT,SUCCESS,1779094081
cb3a30299ad84c208aa305a47a797ffc,USR_26118,USR_49287,"3639,94",KZT,SUCCESS,1778079294
562237ca27534a129c51697267061ae0,USR_1205,USR_19228,"3422,09",EUR,N/A,1778068858
67df3949609f4b8ea3ced36fc0eee4a5,USR_25690,USR_14839,"1449,89",EUR,SUCCESS,1777175247
eac47c4a7e124a04bb1701058916dfd1,USR_7784,USR_45995,"4097,0",USD,N/A,1778328575
8ab3a097051744158ff1dd654a76c2b8,USR_31560,USR_18987,"740,97",EUR,SUCCESS,1777295632
82e749cf7d61404eacc38955ea4fabb4,USR_31036,USR_6952,"1826,67",EUR,SUCCESS,1778198150
18a9125b0a7f49e9a6ca27f484aff514,  USR_13464	 ,USR_46589,"36,23",USD,N/A,1777432432
e0bf9d2e13ed41fdb240b8ee6f4b62d2,USR_19314,USR_16327,"560,57",KZT,FAILED,1777258628
39347a2937b4457ca0542a7a4cb95bd0,USR_44183,USR_43749,"1116,44",RUB,SUCCESS,1778486802
1664220670334cf9905f715fac6b2946,USR_12733,USR_6752,"4134,89",USDT,REJECTED,1778194661
658e1482acdc461dac73cce66e5b0cca,USR_26166,USR_36881,"954,24",RUB,PENDING,1777399031
807ec6a8fccf4a12b90e1deeb13effb0,USR_3551,USR_22515,"1310,3",USDT,FAILED,1779462336
f62f4a4701084f959d600e12667f37e9,USR_11802,USR_33848,"1844,25",RUB,SUCCESS,1777549239
2cdd3393cd674740a56c681d254defa7,  USR_9852	 ,USR_14473,"383,37",USD,REJECTED,1777321545
e0b5a1bc86b84bcfbe9817336108ebbb,USR_1871,USR_7588,"1710,31",RUB,REJECTED,1777922145
1c53494d16ae4e139b816be0d27ad1b5,USR_38320,USR_34135,"897,78",USD,SUCCESS,1777581371
9e155acf822b4558ab7afb1fa4ca451e,USR_49717,USR_30257,"4280,89",EUR,PENDING,1777686695
d802d0519074429e80c272a90eb8541b,USR_42361,USR_23760,"1629,64",EUR,REJECTED,1778831947
4c22266649144fb5aa3f6b54e043fba4,USR_22707,USR_32222,"3132,34",USD,SUCCESS,1778702386
bf2f275db8b04be2972d8b2eef9eb1fc,USR_10340,USR_25413,"3401,26",RUB,FAILED,1778907077
2dc956447224488abd631bff35b8b95c,  USR_30806	 ,USR_10531,"2293,79",USDT,PENDING,1777398356
3c0e379305a347d8ad7089235c9a87a4,  USR_32751	 ,USR_12612,"4468,61",EUR,N/A,1777915251
06d71be2b8684bc38b68dc2755ca9767,USR_24433,USR_29963,"1424,69",EUR,REJECTED,1777287385
e40054f752ef491da098f4064c94008f,USR_39919,USR_10724,"1749,89",RUB,PENDING,1777071475
a8c4a88d38064e758fce97fccbd54cb7,USR_31386,USR_7510,"2112,97",KZT,NULL,1776945394
4caabe1d4cd444bc9146bb2b38134bc6,USR_12797,USR_14719,"3713,31",USDT,SUCCESS,1779377265
7781cd1f65444a9fa04e1a47ff66c674,USR_3379,USR_8060,"2459,89",USD,SUCCESS,1779210972
a427056da7f240f288a5708e052b14d1,USR_303,USR_46081,"2646,21",USDT,SUCCESS,1778118676
07325aeffa5347e6bb76fab8bd936be3,USR_49154,USR_2084,"2275,97",USDT,NULL,1778641426
6618d3c9e0864cd6b53668efe781f79a,USR_32418,USR_17251,"1452,13",EUR,SUCCESS,1779336679
ab9a0d7e07bd4a39b044680c63d37b3f,  USR_7719	 ,USR_18053,"3020,76",RUB,PENDING,1777564972
31cf9b5021f546719592eadcd77e383c,USR_40415,USR_17705,"318,25",KZT,SUCCESS,1778301189
8b4ecdb860c9467ba15a3a9300854ac8,USR_43943,USR_32980,"1091,39",RUB,FAILED,1778852627
e3b9b4ab661f4e2d8cf0c601578932ea,USR_45510,USR_5437,"2454,37",RUB,REJECTED,
a21a1ec58bb04cfeaec5b4f9ad7f9ccb,USR_42664,USR_10822,"4555,84",USDT,SUCCESS,1777759849
8c2b00faa8864a52b8832e613be79564,USR_265,USR_35935,"4946,22",KZT,SUCCESS,1779041669
0cf74f9ce41a41d780218fc4f79aaf14,USR_33637,USR_18638,"590,08",KZT,N/A,1778083097
5c5fd057b69a48178f3a946bd22a900b,USR_16247,USR_2996,"2589,93",RUB,FAILED,1777800885
bbc3a3b1e0fd42ccb019e168af474425,USR_7164,USR_29558,"3841,46",USDT,PENDING,1778952171
8970e7d419e6464b922c1140c8a85fcf,USR_11837,USR_39184,"3923,94",EUR,FAILED,1777557089
131a084e0a24448c9efecc2ae291a4b2,USR_34233,USR_26579,"2874,64",RUB,SUCCESS,1779272246
2fcad86e5c80432caf02ec3c34642992,USR_49965,USR_20210,"3452,6",KZT,REJECTED,1777237176
017bd6b9c6c04ff1860862fd6d00402f,USR_3915,USR_31527,"2405,52",EUR,SUCCESS,1778939127
78da781fa7ff48e8850f1fa682a1f168,USR_49136,USR_2172,"1218,32",EUR,SUCCESS,1777223896
